IMAGE_NAME,CLASS_INDEX,WNID
training_00873.jpg,134,n04136161
training_00874.jpg,28,n02686379
training_00875.jpg,90,n03359436
training_00876.jpg,23,n02124313
training_00877.jpg,137,n04166281
training_00878.jpg,140,n04208936
training_00879.jpg,92,n03378005
training_00880.jpg,76,n03237340
training_00881.jpg,160,n04490091
training_00882.jpg,182,n09858165
training_00883.jpg,61,n03066849
training_00884.jpg,142,n04215402
training_00885.jpg,110,n03719343
training_00886.jpg,159,n04477387
training_00887.jpg,151,n04326896
training_00888.jpg,107,n03643737
training_00889.jpg,165,n04589325
training_00890.jpg,192,n11675025
training_00891.jpg,87,n03337383
training_00892.jpg,94,n03404149
training_00893.jpg,23,n02124313
training_00894.jpg,171,n09247410
training_00895.jpg,95,n03408444
training_00896.jpg,136,n04148054
training_00897.jpg,138,n04168199
training_00898.jpg,192,n11675025
training_00899.jpg,192,n11675025
training_00900.jpg,49,n02978753
training_00901.jpg,22,n02123917
training_00902.jpg,47,n02963302
training_00903.jpg,49,n02978753
training_00904.jpg,3,n01503061
training_00905.jpg,116,n03842156
training_00906.jpg,66,n03147509
training_00907.jpg,46,n02958343
training_00908.jpg,9,n02090827
training_00909.jpg,25,n02159955
training_00910.jpg,71,n03201776
training_00911.jpg,25,n02159955
training_00912.jpg,28,n02686379
training_00913.jpg,33,n02814774
training_00914.jpg,71,n03201776
training_00915.jpg,103,n03620967
training_00916.jpg,104,n03626760
training_00917.jpg,19,n02122430
training_00918.jpg,197,n14844693
training_00919.jpg,90,n03359436
training_00920.jpg,45,n02946348
training_00921.jpg,104,n03626760
training_00922.jpg,52,n03005285
training_00923.jpg,102,n03610524
training_00924.jpg,6,n02088839
training_00925.jpg,152,n04330340
training_00926.jpg,29,n02738535
training_00927.jpg,52,n03005285
training_00928.jpg,199,n14976759
training_00929.jpg,156,n04380346
training_00930.jpg,49,n02978753
training_00931.jpg,83,n03307037
training_00932.jpg,162,n04559451
training_00933.jpg,77,n03241335
training_00934.jpg,93,n03378174
training_00935.jpg,151,n04326896
training_00936.jpg,24,n02124484
training_00937.jpg,177,n09618957
training_00938.jpg,188,n10514429
training_00939.jpg,179,n09785659
training_00940.jpg,42,n02912557
training_00941.jpg,91,n03361380
training_00942.jpg,73,n03209910
training_00943.jpg,164,n04560292
training_00944.jpg,9,n02090827
training_00945.jpg,120,n03904183
training_00946.jpg,169,n07805594
training_00947.jpg,56,n03058107
training_00948.jpg,192,n11675025
training_00949.jpg,51,n03002096
training_00950.jpg,185,n10034614
training_00951.jpg,108,n03649674
training_00952.jpg,164,n04560292
training_00953.jpg,74,n03222516
training_00954.jpg,14,n02109811
training_00955.jpg,61,n03066849
training_00956.jpg,34,n02818832
training_00957.jpg,139,n04185529
training_00958.jpg,55,n03057920
training_00959.jpg,82,n03302671
training_00960.jpg,129,n04061681
training_00961.jpg,77,n03241335
training_00962.jpg,158,n04467307
training_00963.jpg,139,n04185529
training_00964.jpg,192,n11675025
training_00965.jpg,163,n04560113
training_00966.jpg,78,n03273913
training_00967.jpg,195,n14696793
training_00968.jpg,179,n09785659
training_00969.jpg,148,n04284002
training_00970.jpg,148,n04284002
training_00971.jpg,186,n10282672
training_00972.jpg,56,n03058107
training_00973.jpg,94,n03404149
training_00974.jpg,200,n15019030
training_00975.jpg,166,n04595028
training_00976.jpg,80,n03294833
training_00977.jpg,69,n03193597
training_00978.jpg,97,n03490119
training_00979.jpg,166,n04595028
training_00980.jpg,188,n10514429
training_00981.jpg,154,n04355511
training_00982.jpg,89,n03345837
training_00983.jpg,127,n04018667
training_00984.jpg,144,n04230808
training_00985.jpg,128,n04052757
training_00986.jpg,83,n03307037
training_00987.jpg,69,n03193597
training_00988.jpg,109,n03717447
training_00989.jpg,71,n03201776
training_00990.jpg,193,n12024690
training_00991.jpg,153,n04334599
training_00992.jpg,59,n03063338
training_00993.jpg,91,n03361380
training_00994.jpg,48,n02977438
training_00995.jpg,53,n03050546
training_00996.jpg,61,n03066849
training_00997.jpg,141,n04210120
training_00998.jpg,24,n02124484
training_00999.jpg,139,n04185529
training_01000.jpg,141,n04210120
training_01001.jpg,179,n09785659
training_01002.jpg,13,n02108672
training_01003.jpg,187,n10421016
training_01004.jpg,158,n04467307
training_01005.jpg,21,n02123242
training_01006.jpg,168,n06596474
training_01007.jpg,130,n04086446
training_01008.jpg,156,n04380346
training_01009.jpg,42,n02912557
training_01010.jpg,156,n04380346
training_01011.jpg,122,n03908204
training_01012.jpg,89,n03345837
training_01013.jpg,29,n02738535
training_01014.jpg,100,n03531281
training_01015.jpg,80,n03294833
training_01016.jpg,101,n03544360
training_01017.jpg,187,n10421016
training_01018.jpg,53,n03050546
training_01019.jpg,25,n02159955
training_01020.jpg,141,n04210120
training_01021.jpg,128,n04052757
training_01022.jpg,161,n04555400
training_01023.jpg,35,n02834778
training_01024.jpg,9,n02090827
training_01025.jpg,104,n03626760
training_01026.jpg,107,n03643737
training_01027.jpg,194,n12102133
training_01028.jpg,57,n03059685
training_01029.jpg,44,n02933649
training_01030.jpg,152,n04330340
training_01031.jpg,78,n03273913
training_01032.jpg,37,n02871439
training_01033.jpg,116,n03842156
training_01034.jpg,137,n04166281
training_01035.jpg,137,n04166281
training_01036.jpg,104,n03626760
training_01037.jpg,192,n11675025
training_01038.jpg,68,n03179910
training_01039.jpg,189,n10674713
training_01040.jpg,45,n02946348
training_01041.jpg,49,n02978753
training_01042.jpg,128,n04052757
training_01043.jpg,196,n14698884
training_01044.jpg,49,n02978753
training_01045.jpg,117,n03862676
training_01046.jpg,142,n04215402
training_01047.jpg,114,n03841666
training_01048.jpg,90,n03359436
training_01049.jpg,159,n04477387
training_01050.jpg,133,n04118021
training_01051.jpg,173,n09436708
training_01052.jpg,123,n03915118
training_01053.jpg,108,n03649674
training_01054.jpg,48,n02977438
training_01055.jpg,49,n02978753
training_01056.jpg,114,n03841666
training_01057.jpg,34,n02818832
training_01058.jpg,158,n04467307
training_01059.jpg,20,n02122948
training_01060.jpg,146,n04256520
training_01061.jpg,180,n09793141
training_01062.jpg,118,n03871724
training_01063.jpg,66,n03147509
training_01064.jpg,127,n04018667
training_01065.jpg,85,n03316105
training_01066.jpg,79,n03281145
training_01067.jpg,106,n03636649
training_01068.jpg,75,n03231368
training_01069.jpg,24,n02124484
training_01070.jpg,100,n03531281
training_01071.jpg,155,n04370048
training_01072.jpg,124,n03918737
training_01073.jpg,92,n03378005
training_01074.jpg,125,n03963198
training_01075.jpg,70,n03201035
training_01076.jpg,190,n11508382
training_01077.jpg,75,n03231368
training_01078.jpg,155,n04370048
training_01079.jpg,54,n03050655
training_01080.jpg,78,n03273913
training_01081.jpg,97,n03490119
training_01082.jpg,130,n04086446
training_01083.jpg,95,n03408444
training_01084.jpg,194,n12102133
training_01085.jpg,36,n02870526
training_01086.jpg,138,n04168199
training_01087.jpg,177,n09618957
training_01088.jpg,137,n04166281
training_01089.jpg,152,n04330340
training_01090.jpg,24,n02124484
training_01091.jpg,161,n04555400
training_01092.jpg,92,n03378005
training_01093.jpg,61,n03066849
training_01094.jpg,85,n03316105
training_01095.jpg,50,n02992795
training_01096.jpg,151,n04326896
training_01097.jpg,76,n03237340
training_01098.jpg,27,n02355227
training_01099.jpg,9,n02090827
training_01100.jpg,29,n02738535
training_01101.jpg,190,n11508382
training_01102.jpg,11,n02106966
training_01103.jpg,161,n04555400
training_01104.jpg,102,n03610524
training_01105.jpg,71,n03201776
training_01106.jpg,67,n03150232
training_01107.jpg,174,n09438940
training_01108.jpg,45,n02946348
training_01109.jpg,37,n02871439
training_01110.jpg,23,n02124313
training_01111.jpg,200,n15019030
training_01112.jpg,172,n09251407
training_01113.jpg,32,n02807616
training_01114.jpg,152,n04330340
training_01115.jpg,127,n04018667
training_01116.jpg,44,n02933649
training_01117.jpg,154,n04355511
training_01118.jpg,64,n03089879
training_01119.jpg,127,n04018667
training_01120.jpg,96,n03438661
training_01121.jpg,172,n09251407
training_01122.jpg,139,n04185529
training_01123.jpg,5,n01900150
training_01124.jpg,108,n03649674
training_01125.jpg,73,n03209910
training_01126.jpg,151,n04326896
training_01127.jpg,10,n02104882
training_01128.jpg,187,n10421016
training_01129.jpg,177,n09618957
training_01130.jpg,140,n04208936
training_01131.jpg,184,n09951616
training_01132.jpg,60,n03063968
training_01133.jpg,86,n03326948
training_01134.jpg,75,n03231368
training_01135.jpg,97,n03490119
training_01136.jpg,38,n02879087
training_01137.jpg,200,n15019030
training_01138.jpg,38,n02879087
training_01139.jpg,51,n03002096
training_01140.jpg,191,n11669786
training_01141.jpg,46,n02958343
training_01142.jpg,128,n04052757
training_01143.jpg,17,n02112826
training_01144.jpg,95,n03408444
training_01145.jpg,138,n04168199
training_01146.jpg,121,n03906997
training_01147.jpg,132,n04114844
training_01148.jpg,41,n02900705
training_01149.jpg,193,n12024690
training_01150.jpg,107,n03643737
training_01151.jpg,35,n02834778
training_01152.jpg,136,n04148054
training_01153.jpg,25,n02159955
training_01154.jpg,117,n03862676
training_01155.jpg,6,n02088839
training_01156.jpg,133,n04118021
training_01157.jpg,15,n02111626
training_01158.jpg,20,n02122948
training_01159.jpg,121,n03906997
training_01160.jpg,110,n03719343
training_01161.jpg,158,n04467307
training_01162.jpg,189,n10674713
training_01163.jpg,66,n03147509
training_01164.jpg,139,n04185529
training_01165.jpg,198,n14858292
training_01166.jpg,145,n04254009
training_01167.jpg,197,n14844693
training_01168.jpg,132,n04114844
training_01169.jpg,133,n04118021
training_01170.jpg,37,n02871439
training_01171.jpg,119,n03886762
training_01172.jpg,83,n03307037
training_01173.jpg,59,n03063338
training_01174.jpg,185,n10034614
training_01175.jpg,107,n03643737
training_01176.jpg,7,n02089232
training_01177.jpg,58,n03063073
training_01178.jpg,35,n02834778
training_01179.jpg,45,n02946348
training_01180.jpg,115,n03842012
training_01181.jpg,34,n02818832
training_01182.jpg,196,n14698884
training_01183.jpg,74,n03222516
training_01184.jpg,94,n03404149
training_01185.jpg,9,n02090827
training_01186.jpg,167,n04603729
training_01187.jpg,62,n03079230
training_01188.jpg,64,n03089879
training_01189.jpg,61,n03066849
training_01190.jpg,47,n02963302
training_01191.jpg,37,n02871439
training_01192.jpg,103,n03620967
training_01193.jpg,3,n01503061
training_01194.jpg,118,n03871724
training_01195.jpg,111,n03773035
training_01196.jpg,39,n02880940
training_01197.jpg,139,n04185529
training_01198.jpg,77,n03241335
training_01199.jpg,60,n03063968
training_01200.jpg,172,n09251407
training_01201.jpg,123,n03915118
training_01202.jpg,137,n04166281
training_01203.jpg,94,n03404149
training_01204.jpg,101,n03544360
training_01205.jpg,98,n03497657
training_01206.jpg,127,n04018667
training_01207.jpg,121,n03906997
training_01208.jpg,151,n04326896
training_01209.jpg,148,n04284002
training_01210.jpg,59,n03063338
training_01211.jpg,76,n03237340
training_01212.jpg,150,n04289027
training_01213.jpg,195,n14696793
training_01214.jpg,56,n03058107
training_01215.jpg,67,n03150232
training_01216.jpg,171,n09247410
training_01217.jpg,137,n04166281
training_01218.jpg,103,n03620967
training_01219.jpg,17,n02112826
training_01220.jpg,170,n08505018
training_01221.jpg,14,n02109811
training_01222.jpg,138,n04168199
training_01223.jpg,112,n03790512
training_01224.jpg,193,n12024690
training_01225.jpg,112,n03790512
training_01226.jpg,122,n03908204
training_01227.jpg,145,n04254009
training_01228.jpg,183,n09918554
training_01229.jpg,35,n02834778
training_01230.jpg,58,n03063073
training_01231.jpg,120,n03904183
training_01232.jpg,40,n02886321
training_01233.jpg,151,n04326896
training_01234.jpg,97,n03490119
training_01235.jpg,60,n03063968
training_01236.jpg,123,n03915118
training_01237.jpg,170,n08505018
training_01238.jpg,196,n14698884
training_01239.jpg,167,n04603729
training_01240.jpg,95,n03408444
training_01241.jpg,64,n03089879
training_01242.jpg,52,n03005285
training_01243.jpg,164,n04560292
training_01244.jpg,198,n14858292
training_01245.jpg,35,n02834778
training_01246.jpg,95,n03408444
training_01247.jpg,85,n03316105
training_01248.jpg,36,n02870526
training_01249.jpg,144,n04230808
training_01250.jpg,180,n09793141
training_01251.jpg,65,n03119396
training_01252.jpg,160,n04490091
training_01253.jpg,168,n06596474
training_01254.jpg,95,n03408444
training_01255.jpg,51,n03002096
training_01256.jpg,197,n14844693
training_01257.jpg,188,n10514429
training_01258.jpg,63,n03085219
training_01259.jpg,58,n03063073
training_01260.jpg,20,n02122948
training_01261.jpg,27,n02355227
training_01262.jpg,128,n04052757
training_01263.jpg,120,n03904183
training_01264.jpg,23,n02124313
training_01265.jpg,198,n14858292
training_01266.jpg,69,n03193597
training_01267.jpg,13,n02108672
training_01268.jpg,185,n10034614
training_01269.jpg,165,n04589325
training_01270.jpg,120,n03904183
training_01271.jpg,169,n07805594
training_01272.jpg,182,n09858165
training_01273.jpg,146,n04256520
training_01274.jpg,3,n01503061
training_01275.jpg,165,n04589325
training_01276.jpg,14,n02109811
training_01277.jpg,148,n04284002
training_01278.jpg,194,n12102133
training_01279.jpg,90,n03359436
training_01280.jpg,7,n02089232
training_01281.jpg,75,n03231368
training_01282.jpg,120,n03904183
training_01283.jpg,68,n03179910
training_01284.jpg,181,n09805324
training_01285.jpg,110,n03719343
training_01286.jpg,180,n09793141
training_01287.jpg,102,n03610524
training_01288.jpg,73,n03209910
training_01289.jpg,98,n03497657
training_01290.jpg,81,n03300216
training_01291.jpg,15,n02111626
training_01292.jpg,35,n02834778
training_01293.jpg,15,n02111626
training_01294.jpg,180,n09793141
training_01295.jpg,11,n02106966
training_01296.jpg,29,n02738535
training_01297.jpg,130,n04086446
training_01298.jpg,189,n10674713
training_01299.jpg,133,n04118021
training_01300.jpg,155,n04370048
training_01301.jpg,19,n02122430
training_01302.jpg,4,n01674464
training_01303.jpg,113,n03797896
training_01304.jpg,72,n03207835
training_01305.jpg,80,n03294833
training_01306.jpg,55,n03057920
training_01307.jpg,115,n03842012
training_01308.jpg,94,n03404149
training_01309.jpg,69,n03193597
training_01310.jpg,161,n04555400
training_01311.jpg,86,n03326948
training_01312.jpg,164,n04560292
training_01313.jpg,27,n02355227
training_01314.jpg,128,n04052757
training_01315.jpg,36,n02870526
training_01316.jpg,135,n04143897
training_01317.jpg,111,n03773035
training_01318.jpg,93,n03378174
training_01319.jpg,175,n09475044
training_01320.jpg,106,n03636649
training_01321.jpg,104,n03626760
training_01322.jpg,199,n14976759
training_01323.jpg,30,n02739550
training_01324.jpg,167,n04603729
training_01325.jpg,114,n03841666
training_01326.jpg,196,n14698884
training_01327.jpg,45,n02946348
training_01328.jpg,76,n03237340
training_01329.jpg,64,n03089879
training_01330.jpg,112,n03790512
training_01331.jpg,114,n03841666
training_01332.jpg,70,n03201035
training_01333.jpg,45,n02946348
training_01334.jpg,59,n03063338
training_01335.jpg,194,n12102133
training_01336.jpg,191,n11669786
training_01337.jpg,18,n02113335
training_01338.jpg,22,n02123917
training_01339.jpg,126,n04009801
training_01340.jpg,100,n03531281
training_01341.jpg,182,n09858165
training_01342.jpg,64,n03089879
training_01343.jpg,192,n11675025
training_01344.jpg,118,n03871724
training_01345.jpg,91,n03361380
training_01346.jpg,70,n03201035
training_01347.jpg,180,n09793141
training_01348.jpg,132,n04114844
training_01349.jpg,192,n11675025
training_01350.jpg,42,n02912557
training_01351.jpg,157,n04402449
training_01352.jpg,149,n04284438
training_01353.jpg,186,n10282672
training_01354.jpg,64,n03089879
training_01355.jpg,8,n02090475
training_01356.jpg,139,n04185529
training_01357.jpg,110,n03719343
training_01358.jpg,96,n03438661
training_01359.jpg,54,n03050655
training_01360.jpg,102,n03610524
training_01361.jpg,48,n02977438
training_01362.jpg,41,n02900705
training_01363.jpg,73,n03209910
training_01364.jpg,194,n12102133
training_01365.jpg,128,n04052757
training_01366.jpg,4,n01674464
training_01367.jpg,74,n03222516
training_01368.jpg,180,n09793141
training_01369.jpg,43,n02924116
training_01370.jpg,134,n04136161
training_01371.jpg,106,n03636649
training_01372.jpg,183,n09918554
training_01373.jpg,164,n04560292
training_01374.jpg,100,n03531281
training_01375.jpg,183,n09918554
training_01376.jpg,123,n03915118
training_01377.jpg,148,n04284002
training_01378.jpg,52,n03005285
training_01379.jpg,115,n03842012
training_01380.jpg,93,n03378174
training_01381.jpg,109,n03717447
training_01382.jpg,13,n02108672
training_01383.jpg,77,n03241335
training_01384.jpg,129,n04061681
training_01385.jpg,44,n02933649
